FID_TractsCensusDataJoined_2020to2022_V2_Projected,GEOID,GEOID_Dub,OBJECTID_1,GEO_ID,TtlPop_Hsp_2020,TtlPop_Hsp_2021,TtlPop_Hsp_2022,WHTE_2020,WHTE_2021,WHTE_2022,TtlPop_SxAge_2020,TtlPop_SxAge_2021,TtlPop_SxAge_2022,AGE_2020,AGE_2021,AGE_2022,Area_Tract_SqMiles,FID_DMABoundaries_CA,OBJECTID_12,ID,NAME,STATE_NAME,ST_ABBREV,esri_dma_P,TOTPOP_CY,Shape_Length,Shape_Area,Area_Intscs_SqMiles,Area_Wght
3302,06075023200,6075023200.000000000000000,6389,6075023200,4326,3857,4222,386,444,403,4326,3857,4222,1745,1335,1701,0.330720856934148,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,14870.851512720377286,9242080.915051089599729,0.330628200358079,0.999719834494480
3309,06001407000,6001407000.000000000000000,74,6001407000,5780,5986,6202,1013,1093,1135,5780,5986,6202,3192,3259,3090,0.333181012404741,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12281.989799422874057,9312415.842723019421101,0.333181012404741,1.000000000000000
3310,06001407200,6001407200.000000000000000,77,6001407200,6901,6820,6544,637,809,920,6901,6820,6544,3620,3691,3546,0.276089851303459,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12078.386466884259789,7716858.898848168551922,0.276089851303459,1.000000000000000
3312,06001407300,6001407300.000000000000000,78,6001407300,2461,2484,2459,307,256,268,2461,2484,2459,1376,1340,1216,0.996205089692275,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,28261.564914797243546,26079650.423414818942547,0.933039902658221,0.936594193617736
3313,06001407400,6001407400.000000000000000,79,6001407400,4183,4249,4242,143,183,253,4183,4249,4242,1973,1950,1766,0.197486841660461,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,10713.065163158178621,5519930.427586613222957,0.197486841660461,1.000000000000000
3314,06001407600,6001407600.000000000000000,81,6001407600,5947,6329,6459,1368,1415,1637,5947,6329,6459,2801,3247,3389,0.394868943473543,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15844.824714567428600,11036803.093243252485991,0.394868943473543,1.000000000000000
3315,06001407700,6001407700.000000000000000,82,6001407700,4255,4121,4238,1513,1698,1896,4255,4121,4238,1538,1485,1517,0.353005853680027,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12396.238086783478138,9866724.865590741857886,0.353005853680027,1.000000000000000
3316,06001407800,6001407800.000000000000000,83,6001407800,2734,2871,2769,820,939,989,2734,2871,2769,1590,1697,1556,0.471724065237082,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,19052.240049030919181,13184844.996031410992146,0.471724065237082,1.000000000000000
3332,06001423700,6001423700.000000000000000,144,6001423700,4148,3921,3606,2685,2333,2179,4148,3921,3606,2535,2275,2111,0.281347559741287,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13310.288966341458945,7862630.993829633109272,0.281347559741287,1.000000000000000
3333,06001423800,6001423800.000000000000000,145,6001423800,3127,3235,3425,2513,2462,2485,3127,3235,3425,949,1070,1113,0.418814118964415,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,16296.090881954871293,11704463.565111462026834,0.418814118964415,1.000000000000000
3337,06001423901,6001423901.000000000000000,146,6001423901,2160,2130,2258,1268,1244,1168,2160,2130,2258,1075,1011,1056,0.152313282398892,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11782.111823989454933,4256669.020337059162557,0.152313282398892,1.000000000000000
3338,06001427700,6001427700.000000000000000,160,6001427700,5268,5139,5009,2765,2979,3052,5268,5139,5009,2097,1921,1888,0.659690851855053,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25943.608146736096387,10930906.499822400510311,0.391076123755163,0.592817260775189
3363,06001427800,6001427800.000000000000000,161,6001427800,4502,4268,4274,2146,2125,2198,4502,4268,4274,1957,1663,1871,0.320907151405074,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13628.297795496857361,8969628.959060309454799,0.320907151405074,1.000000000000000
3383,06001424001,6001424001.000000000000000,148,6001424001,3976,3593,3631,1917,1717,1683,3976,3593,3631,2236,1887,1955,0.195957818592715,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,9905.246830135049095,5476412.418340288102627,0.195957818592715,1.000000000000000
3384,06001428100,6001428100.000000000000000,164,6001428100,4841,4812,4866,2461,2363,2495,4841,4812,4866,2111,2174,1980,0.398893049126313,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15228.194114112513489,10719091.399039017036557,0.383489685114167,0.961384726944018
3385,06001428200,6001428200.000000000000000,165,6001428200,6782,6947,6475,3443,3384,3329,6782,6947,6475,2315,2637,2525,0.836608097449799,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18865.221982307819417,14845515.899881275370717,0.531113488408436,0.634841438933485
3399,06013367100,6013367100.000000000000000,611,6013367100,5520,5675,5773,435,417,476,5520,5675,5773,2591,2588,2576,0.684816312410645,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,22239.429866193244379,19134424.822419468313456,0.684816312410645,1.000000000000000
3479,06001428301,6001428301.000000000000000,166,6001428301,7538,7384,7203,2070,2523,1874,7538,7384,7203,3087,2998,2811,2.277296888300635,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,33834.829413479164941,46391573.941604383289814,1.659641441000360,0.728776932654933
3480,06001428302,6001428302.000000000000000,167,6001428302,7802,7348,7022,3398,3229,3110,7802,7348,7022,2866,2475,2295,1.044860123257522,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,20315.294640987660387,24224509.270925395190716,0.866636269246050,0.829428025776474
3555,06001428400,6001428400.000000000000000,168,6001428400,4561,4593,4756,1627,1815,1763,4561,4593,4756,2112,2053,1960,0.763928200093707,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,14030.519261204168288,9009651.167778789997101,0.322332388527654,0.421940685640503
3556,06001430900,6001430900.000000000000000,181,6001430900,5384,5388,5214,2089,1626,1463,5384,5388,5214,2592,2485,2059,0.423378963364125,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15078.754138031059483,11835398.379141082987189,0.423378963364125,1.000000000000000
3558,06055201102,6055201102.000000000000000,3801,6055201102,2124,1944,2053,1648,1507,1508,2124,1944,2053,569,546,602,60.129103651587990,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,341161.796253772277851,1679232777.788806676864624,60.129103651587990,1.000000000000000
3564,06075022803,6075022803.000000000000000,6381,6075022803,5265,4903,4430,1548,1649,1500,5265,4903,4430,2448,2246,2104,0.108911087528182,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,7545.054012809125197,3044244.833775226492435,0.108911087528182,1.000000000000000
3567,06075013300,6075013300.000000000000000,6324,6075013300,4487,4483,4284,3318,3338,2850,4487,4483,4284,1705,1728,1577,0.224442442758423,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11100.102215586888633,6273161.787028719671071,0.224442442758423,1.000000000000000
3570,06001431000,6001431000.000000000000000,182,6001431000,2816,2947,3091,842,806,820,2816,2947,3091,1086,1077,1120,0.368420971211179,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18910.721659878574428,10299171.193877607584000,0.368420971211179,1.000000000000000
3571,06001432100,6001432100.000000000000000,185,6001432100,3584,3929,3892,1314,1349,1260,3584,3929,3892,1249,1689,1651,0.426941004349656,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15650.439466401330719,11934139.554525725543499,0.426941004349656,1.000000000000000
3584,06001428000,6001428000.000000000000000,163,6001428000,3168,2975,2906,1062,1014,925,3168,2975,2906,1660,1517,1444,0.202997775084934,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,10113.741427864953948,5674011.314773771911860,0.202997775084934,1.000000000000000
3585,06001428500,6001428500.000000000000000,169,6001428500,3063,3154,3302,1287,1355,1376,3063,3154,3302,1108,1061,1284,0.389080525671417,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12470.612235768714527,7316751.926488963887095,0.261767283403561,0.672784336743255
3586,06001428600,6001428600.000000000000000,170,6001428600,3560,3475,3235,1683,1574,1374,3560,3475,3235,1178,1168,938,0.764242304507673,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17563.716394262923131,10542386.223761446774006,0.377171520352989,0.493523478258592
3597,06001430300,6001430300.000000000000000,175,6001430300,3947,4112,4290,2067,1949,1880,3947,4112,4290,1578,1705,1773,0.989024199739590,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25818.158235769882594,27646726.770321849733591,0.989024199739590,1.000000000000000
3598,06001430400,6001430400.000000000000000,176,6001430400,2108,2212,2155,1147,1156,1004,2108,2212,2155,687,663,677,1.125531467862248,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,36273.325106813623279,31462495.119654245674610,1.125531467862248,1.000000000000000
3599,06001430700,6001430700.000000000000000,179,6001430700,4133,4161,4085,1651,1613,1575,4133,4161,4085,1717,1625,1596,0.510657725475429,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15948.595392872297452,14275035.600362563505769,0.510657725475429,1.000000000000000
3612,06013392202,6013392202.000000000000000,8176,6013392202,5244,5057,4724,1082,1189,1217,5244,5057,4724,2502,2178,1990,1.024181497545784,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,24618.602632499791071,18017729.171193324029446,0.644881616917919,0.629655601534718
3613,06013392201,6013392201.000000000000000,8175,6013392201,5055,5682,4867,410,433,308,5055,5682,4867,2211,2790,2038,5.728885883522800,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,78162.863762385139125,104045098.647775352001190,3.723850084083652,0.650012962344746
3614,06013303210,6013303210.000000000000000,8124,6013303210,3706,3634,3598,3080,3107,2876,3706,3634,3598,608,570,624,1.270150673965575,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25888.232624258071155,35492666.121905907988548,1.270150673965575,1.000000000000000
3615,06013355121,6013355121.000000000000000,8161,6013355121,6594,6559,6409,1713,1700,1575,6594,6559,6409,2710,2633,2637,1.875637064617058,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,35193.874208879533398,52424498.546653181314468,1.875637064617058,1.000000000000000
3616,06013355124,6013355124.000000000000000,8164,6013355124,4859,4732,4601,560,412,365,4859,4732,4601,2078,1955,1911,0.770743620994732,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,19716.897763343491533,21543516.970566377043724,0.770743620994732,1.000000000000000
3617,06013345205,6013345205.000000000000000,8152,6013345205,5178,5493,5779,2642,2757,2653,5178,5493,5779,2500,2506,2606,1.568480579955369,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,49440.801099625350616,43839232.849619932472706,1.568480579955369,1.000000000000000
3618,06013355126,6013355126.000000000000000,8166,6013355126,5338,5605,5773,1270,1324,1361,5338,5605,5773,2066,2210,2210,5.301890924340850,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,55365.601961363659939,148191762.883469253778458,5.301890924340850,1.000000000000000
3620,06001422500,6001422500.000000000000000,131,6001422500,4638,4382,4467,2063,1902,1994,4638,4382,4467,3094,2956,2875,0.179740345066934,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,10432.794517894804812,5022945.210954063571990,0.179740345066934,1.000000000000000
3621,06001422700,6001422700.000000000000000,133,6001422700,4975,5015,4803,1956,1950,1744,4975,5015,4803,4379,4548,4192,0.133908291981753,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,8841.121217754855024,3742204.754546957090497,0.133908291981753,1.000000000000000
3623,06001423000,6001423000.000000000000000,136,6001423000,4932,4814,4549,2950,2963,2605,4932,4814,4549,2297,2213,1956,0.281885293054190,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11248.335594582298654,7877588.910534461960196,0.281885293054190,1.000000000000000
3624,06001423100,6001423100.000000000000000,137,6001423100,4317,4299,4275,1917,1791,1766,4317,4299,4275,1920,1939,1843,0.289054099496571,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11420.517526265626657,8077943.729268682189286,0.289054099496571,1.000000000000000
3625,06001424002,6001424002.000000000000000,149,6001424002,2626,2580,2663,764,855,1004,2626,2580,2663,1321,1254,1280,0.126164707613590,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,8958.319602937957825,3525911.048025226220489,0.126164707613590,1.000000000000000
3630,06001426200,6001426200.000000000000000,155,6001426200,4750,4871,4861,3240,3429,3310,4750,4871,4861,1682,1797,1769,0.524406055585522,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17427.746635131516086,14656192.411436848342419,0.524406055585522,1.000000000000000
3631,06001427100,6001427100.000000000000000,156,6001427100,4251,4389,4222,2428,2389,2448,4251,4389,4222,1454,1492,1476,0.460866245814962,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,15738.748472527700869,11097165.098825719207525,0.397019336222203,0.861463254962713
3632,06001427200,6001427200.000000000000000,157,6001427200,4460,4418,4508,1380,1459,1468,4460,4418,4508,1749,1798,1893,0.754724976179730,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25910.193922183265386,14356344.630897007882595,0.513630744865176,0.680553527544661
3634,06013314106,6013314106.000000000000000,8133,6013314106,4691,4159,4176,602,378,352,4691,4159,4176,2509,2208,2151,0.390678577236286,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,13416.638052970041826,10915006.686760891228914,0.390678577236286,1.000000000000000
3635,06013302011,6013302011.000000000000000,8112,6013302011,3803,4376,4915,973,1147,1340,3803,4376,4915,1988,2532,2536,6.360110921892952,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,70105.210364933824167,177702702.452911257743835,6.360110921892952,1.000000000000000
3636,06013340003,6013340003.000000000000000,8148,6013340003,3603,3690,3718,2139,2252,2190,3603,3690,3718,1282,1206,1305,0.973018821982993,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,27125.648902073669888,27189616.907120369374752,0.973018821982993,1.000000000000000
3637,06013355307,6013355307.000000000000000,8169,6013355307,5013,4735,4397,2690,2385,2209,5013,4735,4397,2087,2066,1826,2.371579616857847,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,48842.083708150086750,66266008.810755603015423,2.371579616857847,1.000000000000000
3638,06013355119,6013355119.000000000000000,8159,6013355119,4378,4793,5288,1141,1143,1254,4378,4793,5288,1931,2095,2253,6.737247814669765,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,60469.370794823611504,188255562.430274456739426,6.737247814669765,1.000000000000000
3642,06013355120,6013355120.000000000000000,8160,6013355120,4166,3861,4036,735,708,963,4166,3861,4036,2004,1748,1877,0.589037311798193,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18641.038234929492319,16458502.184748975560069,0.589037311798193,1.000000000000000
3643,06013313106,6013313106.000000000000000,8130,6013313106,6689,7344,7094,2462,2325,2583,6689,7344,7094,3373,3793,3594,4.981198228137976,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,68173.791175077014486,139177764.693226695060730,4.981198228137976,1.000000000000000
3644,06013303206,6013303206.000000000000000,8120,6013303206,5911,5422,5452,2806,2962,2488,5911,5422,5452,2899,2864,2704,2.945112110315323,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,43182.505509570517461,82294576.116591095924377,2.945112110315323,1.000000000000000
3645,06013303207,6013303207.000000000000000,8121,6013303207,7113,7846,8270,1517,1523,1781,7113,7846,8270,4395,4618,4840,2.151959340728946,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,37498.276791359843628,60129687.605011582374573,2.151959340728946,1.000000000000000
3646,06013302014,6013302014.000000000000000,8115,6013302014,7997,8406,7602,3661,3664,3746,7997,8406,7602,3813,3818,3316,1.483004234380599,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25965.349779494321410,41436055.131630249321461,1.483004234380599,1.000000000000000
3647,06013303104,6013303104.000000000000000,8116,6013303104,6386,6056,6060,3115,3439,2847,6386,6056,6060,3012,2886,2714,1.674710046287649,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,29478.937768568615866,46793772.703144960105419,1.674710046287649,1.000000000000000
3648,06013303106,6013303106.000000000000000,8118,6013303106,7067,7447,8245,2960,2667,2732,7067,7447,8245,3168,3367,3918,11.654724381107584,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,82130.323807727138046,325663857.843694925308228,11.654724381107584,1.000000000000000
3651,06075045100,6075045100.000000000000000,6459,6075045100,5289,5209,4838,2910,2910,2595,5289,5209,4838,2775,2820,2360,0.148440615745668,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,8432.909246001350766,4148996.146609749644995,0.148440615745668,1.000000000000000
3652,06075016500,6075016500.000000000000000,6342,6075016500,5654,5279,5317,3871,3343,3483,5654,5279,5317,3216,2929,2856,0.143029068433612,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,9811.419576006737771,3997764.963747111149132,0.143029068433612,1.000000000000000
3653,06075015300,6075015300.000000000000000,6329,6075015300,2289,2206,2293,1293,1286,1367,2289,2206,2293,1296,1237,1279,0.090239480843335,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,6927.646926141671429,2522200.673470260109752,0.090239480843335,1.000000000000000
3654,06075013500,6075013500.000000000000000,6326,6075013500,2552,2449,2471,1791,1662,1714,2552,2449,2471,1080,1014,1068,0.090805007694369,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,6489.129230024718709,2537988.196327360346913,0.090805007694369,1.000000000000000
3655,06075023103,6075023103.000000000000000,6388,6075023103,3954,4064,4456,47,0,0,3954,4064,4456,2430,2585,2771,0.656754084306387,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,29510.309495616747881,13528657.925883051007986,0.483984068595366,0.736933473518498
3656,06075022801,6075022801.000000000000000,6379,6075022801,5672,5068,4950,2174,2012,2126,5672,5068,4950,2799,2233,2044,0.223189016041562,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,10024.944721313662740,6238446.008239333517849,0.223189016041562,1.000000000000000
3657,06075018000,6075018000.000000000000000,6356,6075018000,3504,3772,3774,1320,1446,1186,3504,3772,3774,1758,2028,1959,0.360427718961324,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,17064.034059002264257,10074192.213848507031798,0.360427718961324,1.000000000000000
3661,06001427300,6001427300.000000000000000,158,6001427300,5130,5036,5283,1695,1665,1673,5130,5036,5283,2246,2307,2500,1.070282692977987,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,30991.270233994593582,21061322.957786597311497,0.753524269006443,0.704042281492766
3685,06075010300,6075010300.000000000000000,6289,6075010300,4282,3996,3925,2690,2631,2322,4282,3996,3925,1735,1471,1538,0.103574303456678,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,7615.848121202460788,2894832.332886221352965,0.103574303456678,1.000000000000000
3686,06075010500,6075010500.000000000000000,6291,6075010500,3151,3430,3108,1673,1722,1538,3151,3430,3108,1081,1281,1168,0.454795869132860,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,26671.831867393168068,7416401.279470249079168,0.265350450866878,0.583449562487913
3687,06075010600,6075010600.000000000000000,6292,6075010600,3426,3277,3197,1135,1067,989,3426,3277,3197,1443,1413,1369,0.072286808210066,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,7445.892396504284079,2020375.984804153675213,0.072286808210066,1.000000000000000
3688,06075010800,6075010800.000000000000000,6294,6075010800,5013,4999,4613,2351,2455,2167,5013,4999,4613,2016,1925,1784,0.087286830499057,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,6268.636859365517012,2439630.918994713574648,0.087286830499057,1.000000000000000
3689,06075011200,6075011200.000000000000000,6298,6075011200,3298,3120,2865,1944,1796,1598,3298,3120,2865,1318,1254,1212,0.068500453769500,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,5840.825221828849863,1914571.628439849009737,0.068500453769500,1.000000000000000
3690,06075011300,6075011300.000000000000000,6299,6075011300,2920,2801,2862,516,365,367,2920,2801,2862,1116,1065,1059,0.039497510484073,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,5214.897898945128873,1103942.720125091262162,0.039497510484073,1.000000000000000
3691,06075011700,6075011700.000000000000000,6300,6075011700,1727,1800,2056,640,666,761,1727,1800,2056,615,574,600,0.213030961022766,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11877.366419781707009,5954192.073554370552301,0.213030961022766,1.000000000000000
3692,06075011800,6075011800.000000000000000,6301,6075011800,1590,1658,1695,145,140,134,1590,1658,1695,551,581,606,0.021839535378697,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,3162.832095253272200,610409.477713297936134,0.021839535378697,1.000000000000000
3695,06001423300,6001423300.000000000000000,139,6001423300,3521,3255,3476,1717,1526,1595,3521,3255,3476,1433,1276,1480,0.280550108810674,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11406.147899913456058,7840407.540515654720366,0.280550108810674,1.000000000000000
3736,06075013200,6075013200.000000000000000,6323,6075013200,4477,4456,3931,2989,2945,2537,4477,4456,3931,1857,1814,1334,0.211071416609520,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,12351.310480696913146,5899389.205122417770326,0.211071416609520,1.000000000000000
3739,06075012100,6075012100.000000000000000,6305,6075012100,3586,3846,3513,1718,1792,1650,3586,3846,3513,2087,2320,1874,0.047642735707943,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,5241.096848852350377,1331613.323731862707064,0.047642735707943,1.000000000000000
3740,06075015100,6075015100.000000000000000,6327,6075015100,2715,2817,2799,1376,1306,1455,2715,2817,2799,1231,1275,1188,0.066408331234714,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,5816.033026620723831,1856115.807894638739526,0.066408331234714,1.000000000000000
3760,06001423400,6001423400.000000000000000,140,6001423400,5503,5257,5551,2553,2611,2613,5503,5257,5551,2937,2830,3104,0.291676483290674,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11621.441205391356561,8151336.241542343050241,0.291676483290674,1.000000000000000
3769,06001423500,6001423500.000000000000000,141,6001423500,3484,3397,3540,1687,1809,1935,3484,3397,3540,1740,1737,1752,0.245461921634306,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,10797.472890464096054,6859789.072578349150717,0.245461921634306,1.000000000000000
3770,06001423602,6001423602.000000000000000,143,6001423602,6439,6599,7198,3223,3346,3393,6439,6599,7198,4671,4911,5542,0.156194794216220,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,9274.996968774152265,4365060.387820752337575,0.156194794216220,1.000000000000000
3771,06001427600,6001427600.000000000000000,159,6001427600,5157,4861,4740,1407,1459,1352,5157,4861,4740,2868,2483,2355,0.225044573113325,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11469.360066421782903,6290115.535900552757084,0.225044573113325,1.000000000000000
3774,06075015900,6075015900.000000000000000,6336,6075015900,4652,4829,5245,1140,1574,1550,4652,4829,5245,2210,2182,2279,0.114122772614384,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,7983.315341482825716,3189760.336231158580631,0.114122772614384,1.000000000000000
3775,06075016000,6075016000.000000000000000,6337,6075016000,2717,2498,2460,1110,995,910,2717,2498,2460,1158,995,805,0.060820013264237,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,5815.724154347953117,1699937.829341023229063,0.060820013264237,1.000000000000000
3776,06075016200,6075016200.000000000000000,6339,6075016200,3430,3365,3230,1853,1710,1705,3430,3365,3230,1789,1556,1648,0.105505549268654,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,7246.707903100060321,2948939.853577550966293,0.105505549268654,1.000000000000000
3779,06075015500,6075015500.000000000000000,6331,6075015500,3624,3666,3708,1527,1511,1371,3624,3666,3708,1244,1197,1358,0.120520000611882,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,11997.982675883773481,3368553.787410532590002,0.120520000611882,1.000000000000000
3780,06075015600,6075015600.000000000000000,6332,6075015600,3142,2923,2988,1156,1032,1097,3142,2923,2988,1281,1086,1319,0.113487581492518,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,8010.978943807464930,3172035.893354269210249,0.113487581492518,1.000000000000000
3790,06001433000,6001433000.000000000000000,194,6001433000,3461,3871,3799,1244,1383,1349,3461,3871,3799,1300,1610,1491,0.508321257694903,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,18845.108259251941490,14209463.058578196913004,0.508321257694903,1.000000000000000
3791,06001433200,6001433200.000000000000000,198,6001433200,7947,8171,8120,1128,911,829,7947,8171,8120,4089,3753,3669,1.225227521041644,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,32302.481989295654785,34250551.549412161111832,1.225227521041644,1.000000000000000
3792,06001433300,6001433300.000000000000000,199,6001433300,8071,7690,7367,1852,1559,1355,8071,7690,7367,3460,3300,2837,0.973021178462226,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,25449.751091262369300,27200426.388675604015589,0.973021178462226,1.000000000000000
3793,06001433400,6001433400.000000000000000,200,6001433400,6084,6174,6040,961,856,810,6084,6174,6040,2040,2157,2327,3.537177684739164,7,196,807,"San Francisco-Oakland-San Jose, CA",California,CA,11147.893700000000536,7082824,48679.193742113027838,57993273.765374556183815,2.074507015670903,0.586486515682030
