,GEO_ID,E_Total_population_SX_AGE_2020,E_HSPNC_Total_population_2020,E_NOTHSPNC_White_alone_2020,P_NOTHSPNC_White_alone_2020,E_Under35_SX_AGE_2020,E_Total_population_SX_AGE_2021,E_HSPNC_Total_population_2021,E_NOTHSPNC_White_alone_2021,P_NOTHSPNC_White_alone_2021,E_Under35_SX_AGE_2021,E_Total_population_SX_AGE_2022,E_HSPNC_Total_population_2022,E_NOTHSPNC_White_alone_2022,P_NOTHSPNC_White_alone_2022,E_Under35_SX_AGE_2022
851,6019004208,7319,501,1244,17,2454.5,7471,422,1341,17.9,2616.3,7320,7320,7320,7320,2352.4
852,6019004210,3586,418,1328,37,1441.6,3687,308,1591,43.2,1356.8,3659,3659,3659,3659,1449.9
853,6019004211,7992,589,4140,51.8,3335,8180,1058,4055,49.6,3628.7,8072,8072,8072,8072,3462.7
854,6019004212,10810,1720,3095,28.6,4070.7,11758,2281,3366,28.6,4289.7,11795,11795,11795,11795,3815.4
855,6019004213,3326,202,1222,36.7,1096.2,3371,211,1218,36.1,1042.5,3348,3348,3348,3348,1030.5
856,6019004214,4944,117,962,19.5,1445.5,5224,112,1071,20.5,1550.7,5323,5323,5323,5323,1682.3
857,6019004215,4423,379,1568,35.5,1587.2,4429,491,1557,35.2,1616.7,4342,4342,4342,4342,1565.6
858,6019004216,4403,279,1844,41.9,1489.1,4806,268,2009,41.8,1504,4620,4620,4620,4620,1433.8
859,6019004217,3678,1047,2034,55.3,1802,3746,924,1999,53.4,1876.4,4096,4096,4096,4096,2000
860,6019004218,7767,212,3452,44.4,3328.9,8498,731,3248,38.2,3608.8,8340,8340,8340,8340,3449.5
861,6019004301,4326,217,577,13.3,1232.2,4428,224,574,13,1359.3,4406,4406,4406,4406,1383.9
862,6019004302,4758,57,933,19.6,1258.8,4746,102,908,19.1,1324.5,4787,4787,4787,4787,1333.6
863,6019004303,4784,188,1075,22.5,1330.4,4760,255,1080,22.7,1272,4858,4858,4858,4858,1447.4
864,6019004404,3094,124,2132,68.9,1450.7,3242,253,2100,64.8,1399.9,3409,3409,3409,3409,1393.8
865,6019004405,3531,195,599,17,1145.9,3505,83,639,18.2,1096.1,3575,3575,3575,3575,1206.4
866,6019004406,5711,189,1637,28.7,1984.3,6139,36,2059,33.5,2250.6,6371,6371,6371,6371,2381
867,6019004409,2857,143,881,30.8,886.1,3252,403,1034,31.8,1161.8,3258,3258,3258,3258,1127.8
868,6019004410,2318,105,888,38.3,735.5,2303,121,937,40.7,816.6,2248,2248,2248,2248,775.3
869,6019004411,1624,148,185,11.4,426.9,1598,157,180,11.3,362.1,1653,1653,1653,1653,421.4
870,6019004503,5129,34,1599,31.2,1048,5206,81,1795,34.5,1107.9,5152,5152,5152,5152,1185.8
871,6019004504,5412,802,1829,33.8,2172.2,4970,942,1484,29.9,1735.1,5446,5446,5446,5446,2055.2
872,6019004505,5299,598,2080,39.3,1937.6,5558,810,2012,36.2,2134.5,5196,5196,5196,5196,1965.9
873,6019004506,3403,143,291,8.6,1033.9,3460,236,413,11.9,1120.1,3554,3554,3554,3554,1159.2
874,6019004601,3536,44,1484,42,951.7,3678,141,1418,38.6,1115.6,3701,3701,3701,3701,1144.1
875,6019004602,2461,151,551,22.4,881.8,2228,103,413,18.5,803.8,2343,2343,2343,2343,855.5
876,6019004703,4158,578,2238,53.8,1823.5,4315,312,2500,57.9,1828.3,4128,4128,4128,4128,1722.6
877,6019004704,4790,872,3194,66.7,2234.9,4950,936,3315,67,2377.3,4873,4873,4873,4873,2499.1
878,6019004705,2021,250,1049,51.9,822.2,1825,306,802,43.9,748.5,1922,1922,1922,1922,794.4
879,6019004706,5000,592,2888,57.8,2160.4,5211,400,3268,62.7,2349.2,5712,5712,5712,5712,2369.8
880,6019004801,4857,596,2683,55.2,1925,4625,629,2667,57.7,1835.1,4442,4442,4442,4442,1881.2
881,6019004802,4102,537,2519,61.4,1913.4,4363,520,2557,58.6,1903.6,4930,4930,4930,4930,2236.6
882,6019004901,3906,226,2164,55.4,1366.6,4065,227,2155,53,1487.2,4287,4287,4287,4287,1599.1
883,6019004902,2261,338,1091,48.3,918.3,2123,209,1177,55.4,856.2,1987,1987,1987,1987,737.7
884,6019005000,4477,211,1627,36.3,1657.9,4794,385,2052,42.8,1885.7,4399,4399,4399,4399,1643.7
885,6019005100,6777,576,3549,52.4,2828.8,6894,482,3962,57.5,2963.5,6523,6523,6523,6523,2699.1
886,6019005202,3525,113,2461,69.8,1606.5,3659,232,2573,70.3,1684.8,4019,4019,4019,4019,1973.3
887,6019005203,5028,538,3066,61,2274.5,5314,408,3168,59.6,2393.2,5070,5070,5070,5070,2074.3
888,6019005204,4175,337,2093,50.1,1830.3,4546,528,2458,54.1,2025.5,4242,4242,4242,4242,1839
889,6019005301,5997,504,3219,53.7,2191.6,5727,375,3162,55.2,1859.8,5744,5744,5744,5744,1935.3
890,6019005302,5352,462,2675,50,2586.6,5855,876,2644,45.2,2673.6,5838,5838,5838,5838,2356.5
891,6019005304,5139,681,1985,38.6,2617.6,5328,471,2420,45.4,2760.7,4933,4933,4933,4933,2357.7
892,6019005305,3710,298,1719,46.3,1681.2,3982,311,1734,43.5,1831.2,4054,4054,4054,4054,1804.1
893,6019005403,5491,754,1589,28.9,3297.3,5608,685,1969,35.1,3328.8,5861,5861,5861,5861,3599.4
894,6019005405,5222,131,1712,32.8,1647,5231,298,1700,32.5,1568.5,5273,5273,5273,5273,1573.1
895,6019005406,4316,29,1600,37.1,1492.7,4430,100,1586,35.8,1542.1,4365,4365,4365,4365,1282.8
896,6019005407,3894,168,1242,31.9,1316.6,4001,110,1212,30.3,1382.4,4059,4059,4059,4059,1369.6
897,6019005408,2084,171,628,30.1,1955.1,2094,183,630,30.1,1934.4,1910,1910,1910,1910,1727.9
898,6019005409,2983,298,1178,39.5,1116.8,3168,278,1239,39.1,1249.9,3503,3503,3503,3503,1642.5
899,6019005410,3120,200,1076,34.5,1095,3082,103,1011,32.8,1225.6,3017,3017,3017,3017,1214.3
900,6019005503,5984,141,816,13.6,1716.5,6125,111,852,13.9,1718.5,6454,6454,6454,6454,1923.4
901,6019005504,2870,118,464,16.2,1081.6,2889,115,652,22.6,1098.9,2787,2787,2787,2787,1099
902,6019005505,6136,391,1251,20.4,2293.8,6192,329,1305,21.1,2245.8,6052,6052,6052,6052,2228.4
903,6019005507,5559,253,1584,28.5,1586.5,5554,318,1440,25.9,1515.4,5336,5336,5336,5336,1390
904,6019005508,6103,134,1068,17.5,2200.1,6072,161,929,15.3,2132.9,6089,6089,6089,6089,2328.6
905,6019005509,5010,132,852,17,1702.5,5234,185,868,16.6,1733.9,5314,5314,5314,5314,1654.4
906,6019005512,6094,139,1532,25.1,2495,6033,123,1518,25.2,2432.1,6191,6191,6191,6191,2534.7
907,6019005513,2860,61,352,12.3,1044.1,2949,63,393,13.3,1061.9,3018,3018,3018,3018,1051.1
908,6019005514,3987,399,626,15.7,1376.8,4080,580,513,12.6,1463.1,4045,4045,4045,4045,1441.4
909,6019005515,2045,50,369,18,898.9,1998,37,319,16,867.4,1794,1794,1794,1794,787.9
910,6019005516,5975,209,1225,20.5,1593.8,5938,212,1157,19.5,1669.6,6228,6228,6228,6228,1860.9
911,6019005518,5878,223,1036,17.6,2783.5,6347,290,1305,20.6,2936.6,6493,6493,6493,6493,3015.6
912,6019005520,3597,167,563,15.7,1513.1,3870,109,595,15.4,1594.8,4042,4042,4042,4042,1679
913,6019005522,4930,22,821,16.7,1948.9,4938,77,836,16.9,1921.8,4890,4890,4890,4890,1913.5
914,6019005524,4632,283,596,12.9,1847.2,4107,218,707,17.2,1507.5,4388,4388,4388,4388,1718.5
915,6019005525,1199,36,97,8.1,526.2,1240,28,140,11.3,571.5,1312,1312,1312,1312,643.7
916,6019005526,1542,92,276,17.9,377.1,1618,200,262,16.2,459,1717,1717,1717,1717,529.2
917,6019005527,3233,177,756,23.4,913,3380,222,766,22.7,1059.2,3354,3354,3354,3354,904.1
918,6019005528,1785,0,139,7.8,610.7,1943,0,135,6.9,647,1913,1913,1913,1913,678.8
919,6019005529,6355,157,833,13.1,2125.7,6420,320,854,13.3,2135,6185,6185,6185,6185,1990
920,6019005602,5009,83,1542,30.8,1601.7,5139,49,1752,34.1,1688.8,5188,5188,5188,5188,1743.1
921,6019005605,1560,25,361,23.1,646.2,1629,20,470,28.9,747.4,1549,1549,1549,1549,675.7
922,6019005606,3741,205,1184,31.6,1541.5,3632,255,1063,29.3,1327.1,3536,3536,3536,3536,1239.2
923,6019005607,4962,253,1495,30.1,1772.8,4956,295,1702,34.3,1924.2,4732,4732,4732,4732,1738.8
924,6019005608,3159,17,809,25.6,879.6,3172,18,884,27.9,938.4,2983,2983,2983,2983,867.7
925,6019005701,3349,79,1379,41.2,1258,3549,261,1400,39.4,1339.2,3657,3657,3657,3657,1491.4
926,6019005702,4988,151,845,16.9,1734.8,5109,252,974,19.1,1762.1,5172,5172,5172,5172,1652.4
927,6019005703,4860,196,883,18.2,1630.6,4821,162,1029,21.3,1649.4,4594,4594,4594,4594,1488.3
928,6019005704,5314,152,2238,42.1,2058.9,5376,196,2227,41.4,2173.2,5456,5456,5456,5456,2197.7
929,6019005801,4315,81,1603,37.1,1576.3,4389,68,1964,44.7,1651.9,4614,4614,4614,4614,1482.6
930,6019005802,5582,321,1263,22.6,2126.5,5579,376,1297,23.2,2175.7,5521,5521,5521,5521,2042.8
931,6019005804,6331,148,2155,34,2325,6452,171,2344,36.3,2388.8,6014,6014,6014,6014,2204.8
932,6019005805,7160,514,1691,23.6,3307.3,8316,517,1966,23.6,3758.1,9024,9024,9024,9024,4092
933,6019005904,6403,189,1820,28.4,2481.3,6868,166,2105,30.6,2644,6808,6808,6808,6808,2400.9
934,6019005906,2222,0,603,27.1,710.2,2021,0,505,25,630,1865,1865,1865,1865,497
935,6019005907,3488,49,785,22.5,1464.7,3337,79,648,19.4,1385.7,3394,3394,3394,3394,1435.3
936,6019005911,6791,343,2029,29.9,2505.4,7684,359,2292,29.8,2895.7,7951,7951,7951,7951,2843.5
937,6019005912,7464,406,2173,29.1,2603.1,9179,591,2249,24.5,3417.2,10829,10829,10829,10829,4260.4
938,6019005913,3184,127,1237,38.9,1449.8,3305,195,1315,39.8,1457.6,3357,3357,3357,3357,1457.4
939,6019005914,4825,75,1351,28,1955.5,5027,49,1488,29.6,2057.8,4837,4837,4837,4837,1906.6
940,6019005915,4631,64,759,16.4,1529.1,4408,134,514,11.7,1494.1,4533,4533,4533,4533,1547.7
941,6019005916,2590,1,683,26.4,954.9,2561,1,686,26.8,882.5,2534,2534,2534,2534,883.7
942,6019006001,5847,0,4073,69.7,2449.7,5870,0,3766,64.2,2566.8,5805,5805,5805,5805,2331
943,6019006002,4934,12,3793,76.9,1815.9,4805,22,3673,76.4,1618.6,4487,4487,4487,4487,1434.5
944,6019006101,3630,32,2236,61.6,1623.9,3730,37,2435,65.3,1626.6,3709,3709,3709,3709,1719.6
945,6019006102,4704,0,3671,78,2017.1,4697,41,3640,77.5,2001.2,4632,4632,4632,4632,1927.3
946,6019006201,2700,1,2463,91.2,1392.9,2601,1,2371,91.2,1306.9,2861,2861,2861,2861,1481.6
947,6019006202,6334,0,5475,86.4,2635.1,6214,0,5448,87.7,2484.9,6492,6492,6492,6492,2669.9
948,6019006301,5610,315,3303,58.9,2382.7,5225,210,3503,67,2151.1,5421,5421,5421,5421,2301.1
949,6019006302,2076,8,481,23.2,722.3,1831,10,350,19.1,602.3,2080,2080,2080,2080,844
950,6019006405,5581,240,659,11.8,1711.9,5434,212,539,9.9,1748,5395,5395,5395,5395,1680.1
951,6019006406,2201,30,443,20.1,730.6,2089,38,354,16.9,743.9,1942,1942,1942,1942,725.5
952,6019006407,2407,69,120,5,819.8,2328,53,323,13.9,852.4,2305,2305,2305,2305,730
953,6019006408,876,19,124,14.2,295.4,917,19,168,18.3,268.9,949,949,949,949,300.7
954,6019006409,1771,3,161,9.1,481.6,1493,11,159,10.6,365.8,1305,1305,1305,1305,378.7
955,6019006410,2438,66,263,10.8,610.4,2433,61,506,20.8,739.7,2518,2518,2518,2518,739.4
956,6019006411,3517,0,785,22.3,1371,3414,0,667,19.5,1483.3,3835,3835,3835,3835,1622.4
957,6019006501,6514,118,5751,88.3,3388,5964,161,5178,86.8,3221.6,5754,5754,5754,5754,3158.1
958,6019006502,4431,0,4000,90.3,2025.7,4313,22,3847,89.2,2139.4,4282,4282,4282,4282,2087.2
959,6019006602,6074,145,5357,88.2,2827.9,5863,137,5131,87.5,2685.4,5641,5641,5641,5641,2544
960,6019006603,2457,132,1371,55.8,1249.4,2416,113,1480,61.3,1210.2,2408,2408,2408,2408,1194.5
961,6019006605,2229,4,1636,73.4,1202.1,2148,81,1481,68.9,1172.7,2170,2170,2170,2170,1138
962,6019006606,5622,0,5451,97,2480.8,5151,0,4850,94.2,2284.5,5254,5254,5254,5254,2204.9
963,6019006700,6343,176,4162,65.6,2283.7,6836,129,4764,69.7,2620.3,6946,6946,6946,6946,2328.2
964,6019006802,3090,37,2283,73.9,1169.1,2984,57,2185,73.2,1197.3,3332,3332,3332,3332,1338.2
965,6019006900,3249,21,2613,80.4,1533.7,3113,13,2485,79.8,1356.3,3069,3069,3069,3069,1357.4
966,6019007002,5109,44,4471,87.5,2141.8,5091,48,4483,88.1,2084.8,5227,5227,5227,5227,2256.9
967,6019007003,7639,2,6074,79.5,2981.3,7550,19,5994,79.4,2910.5,7650,7650,7650,7650,2927.5
968,6019007004,5649,217,3745,66.3,1949.9,5699,216,3827,67.2,2028.5,5980,5980,5980,5980,2377.1
969,6019007101,5437,136,4886,89.9,2693,5780,127,5244,90.7,2589.7,5582,5582,5582,5582,2554.2
970,6019007102,2430,2,2249,92.6,1058.9,2414,2,2213,91.7,1097.2,2213,2213,2213,2213,853.5
971,6019007202,5821,168,3617,62.1,2536,5682,89,3753,66.1,2283.6,5916,5916,5916,5916,2342.3
972,6019007203,1474,0,169,11.5,562.2,1815,73,287,15.8,763.5,1966,1966,1966,1966,820
973,6019007204,6403,36,2834,44.3,2239.2,6341,39,1908,30.1,2329.1,6224,6224,6224,6224,2298.7
974,6019007300,4377,263,2444,55.8,1472.2,4228,154,2075,49.1,1366.1,3898,3898,3898,3898,1290.7
975,6019007400,3386,0,2400,70.9,1459.1,3147,0,2105,66.9,1389,2857,2857,2857,2857,1241.5
976,6019007500,5269,278,3393,64.4,2113.8,5282,256,3462,65.5,2174.7,4905,4905,4905,4905,2027.4
977,6019007600,4261,38,3017,70.8,1704.2,4057,73,2963,73,1660.1,3795,3795,3795,3795,1491.2
978,6019007700,5046,11,3702,73.4,1834.4,5150,9,3908,75.9,1800,5610,5610,5610,5610,2039.9
979,6019007801,3177,23,2872,90.4,1046.7,2699,54,2344,86.8,872.7,2827,2827,2827,2827,1204.8
980,6019007802,4845,17,4203,86.7,2359.7,4604,34,4038,87.7,2323.4,4489,4489,4489,4489,2337.6
981,6019007903,6112,398,3824,62.6,1820.5,6605,425,4144,62.7,1909,6694,6694,6694,6694,1837.8
982,6019008000,5262,166,2625,49.9,1848.2,5218,172,2675,51.3,1970.1,5323,5323,5323,5323,2236.8
983,6019008100,6785,64,3939,58.1,2981.5,6875,80,4048,58.9,3032.5,6798,6798,6798,6798,3036.8
984,6019008200,6550,40,6099,93.1,2992.6,6337,59,5909,93.2,3157.4,5946,5946,5946,5946,2736.9
985,6019008301,5695,0,3663,64.3,2898,5393,0,3474,64.4,2699.6,5401,5401,5401,5401,2665.5
986,6019008303,4112,31,2049,49.8,2439.1,4615,30,2477,53.7,2731.4,4752,4752,4752,4752,2742.8
987,6019008304,4074,297,2297,56.4,1616.9,4237,281,2383,56.2,1755.1,4473,4473,4473,4473,1902.1
988,6019008402,1101,0,824,74.8,501.3,932,0,701,75.2,419.4,815,815,815,815,388.1
989,6019008403,1429,4,1207,84.5,575,1652,0,1506,91.2,718.1,1891,1891,1891,1891,1093.9
990,6019008404,3463,10,3242,93.6,1664.1,3640,14,3312,91,1765.8,3748,3748,3748,3748,1695.6
991,6019008405,3238,0,2716,83.9,1559.1,2986,3,2790,93.4,1482.3,2708,2708,2708,2708,1172.5
992,6019008501,5372,55,5028,93.6,2446.5,5031,40,4716,93.7,2271.6,4968,4968,4968,4968,2253.7
993,6019008503,4715,0,4484,95.1,2284.8,4273,0,3884,90.9,2054.7,3998,3998,3998,3998,1949.1
994,6019008504,3886,0,3510,90.3,1959.5,3686,0,3443,93.4,1866.9,3893,3893,3893,3893,1807.2
995,6019008600,4396,754,2284,52,1737.3,4300,565,2033,47.3,1696.6,4237,4237,4237,4237,1688.5
996,6021010101,4283,0,2278,53.2,1829.6,4523,0,2407,53.2,1683.6,4432,4432,4432,4432,1622
997,6021010102,4419,0,2530,57.3,1838.9,4722,42,2526,53.5,1892.7,4684,4684,4684,4684,1940.8
998,6021010200,4960,16,1406,28.3,1846.7,4997,20,1627,32.6,1809.1,5200,5200,5200,5200,1875.6
999,6021010300,1933,45,129,6.7,573.5,1938,44,163,8.4,548.4,2011,2011,2011,2011,582.3
1000,6021010401,1236,0,223,18,435.6,1064,0,306,28.8,411.4,1270,1270,1270,1270,545.8
1001,6021010402,6053,186,1661,27.4,2116.4,6241,45,1884,30.2,2657.3,6201,6201,6201,6201,2491
1002,6021010501,3798,26,2582,68,1669.1,4006,31,2437,60.8,1810.6,3618,3618,3618,3618,1482.1
1003,6021010502,1378,34,216,15.7,559,1184,34,79,6.7,493.6,1241,1241,1241,1241,541.3
1004,6023000100,4337,432,787,18.1,1275.8,4491,387,943,21,1257.4,4680,4680,4680,4680,1371.1
1005,6023000200,5981,532,805,13.5,1880,5697,74,971,17,1583.3,5705,5705,5705,5705,1677.7
1006,6023000300,5097,84,243,4.8,1546,4699,104,243,5.2,1417.9,4852,4852,4852,4852,1181.4
1007,6023000400,4245,53,298,7,1142,4246,147,166,3.9,1235.7,4107,4107,4107,4107,1277.7
1008,6023000500,4361,379,580,13.3,1318.2,4007,443,459,11.5,1233.7,3473,3473,3473,3473,957.4
1009,6023000600,5253,93,746,14.2,1729.7,6014,124,758,12.6,1967.3,5989,5989,5989,5989,2035.4
1010,6023000700,5521,200,145,2.6,1553.7,5581,190,167,3,1504.5,5703,5703,5703,5703,1650.8
1011,6023000800,5186,76,155,3,1439.4,4736,35,347,7.3,1290.8,4684,4684,4684,4684,1138.1
1012,6023000900,5325,200,330,6.2,1440.3,5235,216,266,5.1,1475,5544,5544,5544,5544,1747.4
1013,6023001001,3355,221,119,3.5,1273.3,3627,245,107,3,1410.5,2989,2989,2989,2989,1043.1
1014,6023001002,2962,267,533,18,2134.3,3248,366,447,13.8,2418.9,3382,3382,3382,3382,2386.7
1015,6023001102,4496,37,407,9.1,1918.4,4602,51,569,12.4,1966.2,4586,4586,4586,4586,2210.7
1016,6023001103,2152,32,149,6.9,1121.8,2312,22,89,3.8,1196.3,2128,2128,2128,2128,1020.1
1017,6023001200,4815,72,812,16.9,2350.6,5016,58,784,15.6,2266.4,4959,4959,4959,4959,2097.6
1018,6023001300,1423,51,89,6.3,435,1561,158,81,5.2,530.2,1630,1630,1630,1630,595
1019,6023010102,2382,4,71,3,919.4,2451,4,79,3.2,938.4,2294,2294,2294,2294,816.2
1020,6023010200,2989,70,113,3.8,984,2859,63,107,3.7,904.7,2886,2886,2886,2886,838.1
1021,6023010300,3223,13,125,3.9,698.8,3060,37,148,4.8,655,3008,3008,3008,3008,634.2
1022,6023010400,3644,60,134,3.7,1179.6,3736,76,103,2.8,1190.5,3890,3890,3890,3890,1377
1023,6023010502,5626,174,677,12,2019.3,5602,317,617,11,1821,5467,5467,5467,5467,1654.8
1024,6023010503,4030,179,530,13.2,1795.9,3955,278,402,10.2,1831.9,4258,4258,4258,4258,1872.3
1025,6023010504,3844,23,156,4.1,1264.2,3612,0,90,2.5,1128,3644,3644,3644,3644,1151.8
1026,6023010600,1992,15,11,0.6,538.1,2073,19,11,0.5,618.9,2043,2043,2043,2043,584.5
1027,6023010701,4644,114,450,9.7,1667.8,4317,125,387,9,1516.1,4568,4568,4568,4568,1483.3
1028,6023010702,2882,54,181,6.3,893,3234,70,157,4.9,798.1,3057,3057,3057,3057,796.3
1029,6023010800,4748,128,631,13.3,1722.7,4845,126,517,10.7,1648.8,4809,4809,4809,4809,1659.4
1030,6023010901,4635,66,1433,30.9,1527.5,4715,24,1736,36.8,1633.6,4588,4588,4588,4588,1588.8
1031,6023010902,4096,0,24,0.6,1112.2,4247,13,121,2.8,1094.2,4145,4145,4145,4145,1114.1
1032,6023011000,4941,179,751,15.2,1749.7,5410,180,578,10.7,2102.5,5156,5156,5156,5156,1723.5
1033,6023011100,4405,69,380,8.6,1632.7,4319,74,353,8.2,1703.2,4563,4563,4563,4563,1885.7
1034,6023011200,3435,0,319,9.3,1060.8,3506,12,391,11.2,1043.1,3842,3842,3842,3842,1115.9
1035,6023011501,2177,35,28,1.3,564.5,2386,18,23,1,663.1,2206,2206,2206,2206,568.5
1036,6023011502,1120,11,17,1.5,222.3,1257,54,25,2,263,889,889,889,889,261.7
1037,6023011600,3431,2,201,5.9,1087.2,3399,6,320,9.4,1078.3,3905,3905,3905,3905,1405.8
1038,6023940000,3348,83,107,3.2,1320.1,2959,73,29,1,1361.3,2503,2503,2503,2503,1095.1
1039,6023990100,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA
1040,6025010101,4254,1150,2184,51.3,9514.1,4207,1219,2119,50.4,10640,3292,3292,3292,3292,6846
1041,6025010102,4149,462,2937,70.8,1874.6,3903,343,3153,80.8,1736.7,4349,4349,4349,4349,1855.8
1042,6025010200,3108,100,2530,81.4,1568.7,2765,13,2353,85.1,1488.7,2482,2482,2482,2482,1282.3
1043,6025010300,1046,2,410,39.2,513.6,918,1,513,55.9,467.1,822,822,822,822,362.9
1044,6025010401,2944,0,2558,86.9,1638,2346,3,1922,81.9,1145.7,2517,2517,2517,2517,1206.6
1045,6025010402,5184,6,5083,98.1,2537.2,5384,3,5252,97.5,2649.8,5062,5062,5062,5062,2410.9
1046,6025010500,7209,176,5449,75.6,3295.1,7361,229,5427,73.7,3021.1,6973,6973,6973,6973,2962.9
1047,6025010600,6596,350,4347,65.9,2287,7089,264,4954,69.9,2650,7833,7833,7833,7833,3028.4
1048,6025010700,4000,77,3678,92,1882.2,4239,75,3957,93.3,1950.1,4112,4112,4112,4112,1749.8
1049,6025010800,1223,60,493,40.3,446.7,1103,6,481,43.6,393.9,1237,1237,1237,1237,590.7
1050,6025010900,7011,16,5806,82.8,2853.1,6675,95,5539,83,2915.6,6780,6780,6780,6780,2796.1
1051,6025011001,3931,0,2768,70.4,1637.5,4618,168,3077,66.6,1822.3,6301,6301,6301,6301,2665.4
1052,6025011002,10860,230,8267,76.1,5591.1,11415,812,9048,79.3,5928.6,11714,11714,11714,11714,5784.9
1053,6025011100,4257,172,2979,70,1665,4001,237,2792,69.8,1490.2,3930,3930,3930,3930,1563.4
1054,6025011201,6673,112,5622,84.2,2758.5,7370,187,5843,79.3,2978.3,6791,6791,6791,6791,2495
1055,6025011202,5996,21,5483,91.4,2747.9,6418,22,5957,92.8,3040.3,6119,6119,6119,6119,2732.6
1056,6025011301,4199,0,4073,97,2045.4,4292,0,4160,96.9,1879.8,4165,4165,4165,4165,1878.4
1057,6025011302,1886,20,1758,93.2,845.3,1817,16,1680,92.5,825.8,1752,1752,1752,1752,804.7
1058,6025011303,5971,35,5188,86.9,2495.1,5514,40,4819,87.4,2323.9,4787,4787,4787,4787,2017.3
1059,6025011400,4672,473,4028,86.2,2091.8,4372,261,3961,90.6,2046.5,4466,4466,4466,4466,1883
1060,6025011500,6096,345,5086,83.4,2661.7,6259,292,5442,86.9,2646.4,6058,6058,6058,6058,2632.7
1061,6025011600,5566,347,4512,81.1,1925.1,5538,563,4335,78.3,2053.1,5628,5628,5628,5628,2305.1
1062,6025011700,4909,0,4278,87.1,2001.1,4578,0,4029,88,1861.4,4573,4573,4573,4573,1387.9
1063,6025011801,4028,106,2819,70,1692.2,3920,136,2776,70.8,1598.6,3652,3652,3652,3652,1493.3
1064,6025011802,4669,15,3844,82.3,1820.9,4731,5,4035,85.3,1908.7,4992,4992,4992,4992,2087.9
1065,6025011803,7109,248,5958,83.8,3277.2,7715,312,6265,81.2,3817.8,7468,7468,7468,7468,3431.2
1066,6025011901,2021,22,1916,94.8,921.4,2002,26,1794,89.6,908,2003,2003,2003,2003,923.3
1067,6025011902,4230,0,3651,86.3,1662.1,3214,0,2934,91.3,1214.9,3009,3009,3009,3009,1171.1
1068,6025011903,5536,48,5265,95.1,2805.8,5356,54,4977,92.9,2753.7,5269,5269,5269,5269,2638.8
1069,6025012001,4008,18,3979,99.3,1564.3,4774,15,4728,99,1890.2,5275,5275,5275,5275,2192.5
1070,6025012003,4564,17,4292,94,1677.5,4272,24,4120,96.4,1620.3,4433,4433,4433,4433,1694.8
1071,6025012004,5372,0,5043,93.9,2287.3,4430,0,4168,94.1,1665.4,4256,4256,4256,4256,1615.6
1072,6025012101,2634,7,2450,93,963.4,3010,11,2715,90.2,1084.4,3029,3029,3029,3029,1174.7
1073,6025012102,3790,0,3762,99.3,1033,4124,0,4058,98.4,1515.2,4218,4218,4218,4218,1553.7
1074,6025012201,3922,0,3844,98,1591.7,4133,0,3945,95.5,1755.2,3694,3694,3694,3694,1739.5
1075,6025012202,3874,0,3687,95.2,1266,3584,0,3403,94.9,1077,3504,3504,3504,3504,1067.4
1076,6025012301,5018,1050,2775,55.3,1720.3,5024,1144,2752,54.8,1784.6,4307,4307,4307,4307,1566.7
1077,6025012302,5892,273,3709,62.9,1547.4,5069,77,3336,65.8,1008.5,6170,6170,6170,6170,1783.5
1078,6025012400,468,0,12,2.6,116.6,562,98,31,5.5,246.4,589,589,589,589,224.8
1079,6025940000,1705,41,503,29.5,795.4,1949,37,452,23.2,956.8,1967,1967,1967,1967,915.1
1080,6027000100,2832,38,879,31,1092.5,2914,64,827,28.4,1146,3073,3073,3073,3073,1228.4
1081,6027000200,1817,35,271,14.9,613.3,1918,30,317,16.5,697.1,2081,2081,2081,2081,722.5
1082,6027000300,2501,0,223,8.9,901,2429,0,142,5.8,857.6,2363,2363,2363,2363,727.5
1083,6027000400,5388,54,899,16.7,1482.5,5748,53,971,16.9,1422.3,5735,5735,5735,5735,1475.2
1084,6027000500,2277,91,250,11,630.1,2479,167,319,12.9,789.5,2519,2519,2519,2519,801.8
1085,6027000800,3115,41,970,31.1,775.2,3316,14,1059,31.9,847.8,3058,3058,3058,3058,704.1
1086,6029000102,2987,77,265,8.9,964.8,2968,16,575,19.4,958.6,3154,3154,3154,3154,1163.6
1087,6029000103,5003,58,854,17.1,1634.3,5218,0,979,18.8,1960.7,5163,5163,5163,5163,1991.2
1088,6029000104,1327,0,191,14.4,677.4,1241,0,62,5,609.2,1388,1388,1388,1388,815.5
1089,6029000105,4261,68,791,18.6,1762,3979,77,848,21.3,1428,4006,4006,4006,4006,1339.2
1090,6029000106,2533,232,1149,45.4,1155.9,2466,303,940,38.1,1165,2879,2879,2879,2879,1182.8
1091,6029000201,4241,34,698,16.5,1753.3,3998,55,851,21.3,1549.1,3718,3718,3718,3718,1286.6
1092,6029000202,3511,105,247,7,1274.5,3366,202,551,16.4,1390.6,3458,3458,3458,3458,1349.5
1093,6029000300,5483,191,1128,20.6,2188,5164,272,1065,20.6,1993.7,4956,4956,4956,4956,1842.7
1094,6029000400,4697,217,915,19.5,2182.8,4652,166,1070,23,2092.6,4840,4840,4840,4840,2019.2
1095,6029000504,5165,317,1286,24.9,2095.5,5022,319,1373,27.3,2012.7,4851,4851,4851,4851,1886.9
